Filing Name,Extracted Arguments from ToC,Conclusion,URL,proper_extraction,classification,salience-rating,annotator-uni
scotus_filing_42926,"I. The Individual Mandate No Longer Functions As a Tax and Cannot Be Sustained As a Constitutional Exercise of Congress's Power to Tax
II. The Individual Mandate Cannot Be Servered From the Guaranteed Issue and Community Rating Provisions","CONCLUSION 
 
Amicus respectfully requests that this Court 
affirm in part and reverse in part the judgment of the 
Fifth Circuit.  
 
  
 
Respectfully submitted,",http://www.supremecourt.gov/DocketPDF/19/19-840/146827/20200702111553329_19-840%20and%2019-1019%20ACLJ%20amicus%20brief.pdf,True,Other,2.0,yq2340
scotus_filing_42939,"I. SECTION 5000A CONTINUOUS TO OFFER A LAWFUL CHOICE BETWEEN ALTERNATIVES
II. RESPONDENTS LACK STANDING
A. The individual plantiffs lack standiing
B. State plantiffs lack standing
III. SECTION 5000A IS CONSTITUTIONAL
IV IF SECTION 5000A IS UN CONSTITUTIONAL, IT MUST BE SERVERED FROM THE REMAINDER OF THE ACT","CONCLUSION 
The judgment of the court of appeals should be re-
versed. 
Respectfully submitted, 
 
Donal",http://www.supremecourt.gov/DocketPDF/19/19-840/148931/20200729105222046_19-840%20rb%20House%20of%20Representatives.pdf,True,Reverse,5.0,yq2340
scotus_filing_43521,,"CONCLUSION 
If the Court grants the FTC’s petition (No. 19-825), 
this conditional cross-petition should also be granted. 
Respectfully submitted, 
S",http://www.supremecourt.gov/DocketPDF/19/19-914/139618/20200401130319232_19-914%20Cross-Petition%20Reply%204-1%20Final.pdf,True,Grant,1.0,yq2340
scotus_filing_44385,"I. There is a strong prospect that certiorari will be granted...................... 3
A. The ruling below conflicts with this Court’s teaching that
Rule 26(b)’s relevance requirement must be firmly applied
and calls for the Court’s exercise of its supervisory authority. ....................................................................................... 3
B. The five conflicting circuit decisions cited in the petition
are not legally distinguishable......................................................6
C. The decision below cleanly presents an exceptionally important and recurring question. ............................................... 8
II. Respondents’ merits arguments are wholly unpersuasive. .................... 9
A. If the mandamus standard applies here, the decisions of
five circuits confirm that it is easily satisfied. ............................. 9
B. Respondents’ other merits arguments misrepresent the record or otherwise lack merit. ..................................................... 9
III. Applicants face certain irreparable harm absent a stay. ..................... 13
IV. Respondents’ claims of harm from the stay are not credible, and
a stay clearly promotes the public interest. .......................................... 14","CONCLUSION 
For the foregoing reasons, the application for a stay should be granted.",http://www.supremecourt.gov/DocketPDF/19/19-1010/134418/20200228102712679_Generics%20MDL%20-%20SCT%20-%20Stay%20Reply%20-%20FINAL.pdf,True,Grant,5.0,yq2340
scotus_filing_44912,"I. The McGill Rule Is the Latest in A Long Line of Cases from California Courts and the Ninth Circuit Attempting to Undermine the FAA and this Court's Precedent
II. Public-Injunction Claims Have No Limit and Are Inherently Incompatible with Arbitration
A. The McGill Rule Permits Rampant Abuse Because There Is No Meaningful Limitation to Its Invocation
B. The McGill Rule Requires Precedures Inherently Incompatible with Arbitration
III. the Decision of the Ninth CIrcuit Unermines the FAA By Creating Unpredictability in the Law and Encouraging Forum Shopping","CONCLUSION 
For the foregoing reasons and those stated in the 
petitions, the McArdle and Tillage petitions for a writ 
of certiorari should be granted. 
 
 
Respectfully submitted, 
 
PHILIP L. WILLMAN, 
PRESIDENT OF DRI—THE 
VOICE OF THE DEFENSE BAR 
BROWN & JAMES PC 
800 Market Street 
ZACH CHAFFEE-MCCLURE 
     Counsel of Record 
ELISABETH A. HUTCHINSON 
SHOOK, HARDY & BACON LLP 
2555 Grand Blvd.",http://www.supremecourt.gov/DocketPDF/19/19-1066/139370/20200327174503146_DRI%20Amicus%20Brief_Tillage%20and%20Ardle%20PDF-A.pdf,True,Grant,4.0,yq2340
scotus_filing_45021,"I. THE NINTH CIRCUIT’S DECISIONS THREATEN TO EVISCERATE CON- SUMER ARBITRATION............................ 4
A. The Ninth Circuit’s Decisions Effec- tively Invalidate Tens of Millions of Arbitration Agreements ...................... 5
B. The Ninth Circuit’s Decisions Harm Companies and Consumers Nation- wide ..................................................... 7
C. The Proliferation of California PAGA Claims Underscores These Concerns ..... 11
II. THE MCGILL RULE IS YET ANOTHER IMPERMISSIBLE ATTEMPT TO UNDER- MINE THE FAA’S POLICY FAVORING ARBITRATION.......................................... 14
A. The Ninth Circuit and California Have Repeatedly Disregarded this Court’s FAA Precedents ................................... 14
B. The Ninth Circuit’s Endorsement of
the McGill Rule Likewise Contravenes this Court’s FAA Precedents ............... 19","CONCLUSION 
 
For these reasons and those in the petitions for 
writs of certiorari, the petitions should be granted. 
 
Respectfully submitted, 
ST",http://www.supremecourt.gov/DocketPDF/19/19-1078/139450/20200330145019835_Chamber%20of%20Commerce%20et%20al.%20Amicus%20Brief%20ISO%20Petitioners.pdf,True,Grant,5.0,yq2340
scotus_filing_45700,"
I. Credibility Appraisals Are Central To Asylum Proceedings..................................................................5
II. Credibility Determinations In Asylum Cases Are Intertwined With The Effects Of Trauma ......7
A. Trauma Can Manifest As Inconsistent Or Incomplete Memories .............................................9
B. Trauma Can Affect Demeanor ............................15
C. The Asylum Process Itself Sharpens Trauma’s Effects ...................................................17
III. Immigration Judges Are Far Better Suited Than Appellate Judges To Assess Credibility Combined With The Effects Of Trauma................20
A. Congress Properly Vested Immigration Judges, Not Appellate Courts, With The Responsibility For Making Difficult Credibility Determinations..................................21
B. Immigration Judges Have Rightfully Given
Asylum To Applicants Whose Testimony May Not Comport With Traditional Indicia
Of Credibility Because Of Trauma .....................24
IV. Precluding Federal Appellate Courts From Making Their Own Adverse Credibility Findings Will Not Yield Adverse Effects.............27
","CONCLUSION 
For the foregoing reasons, amici curiae urge the 
Court to affirm the Ninth Circuit’s judgments. 
January 11, 2021 
     Respectfully submitted, 
LE",http://www.supremecourt.gov/DocketPDF/19/19-1155/165884/20210111140728016_19-1155%20Amici%20Curiae%20in%20support%20of%20respondents.pdf,True,Affirm,5.0,yq2340
scotus_filing_45706,"I.
IN THE YEARS PRECEDING THE REAL ID
ACT, THE FEDERAL APPELLATE COURTS STRUGGLED TO REVIEW ASYLUM DECISIONS THAT LACKED CREDIBILITY FINDINGS ........................................................ 5
A. The Federal Appellate Courts Reviewed a Flood of Problematic Asylum Denials after the “Streamlining” of the BIA Review Process in 2002 ........................................... 5
B.
Where There Were No Credibility Findings by the Immigration Judges
or the BIA, the Federal Appellate Courts Either Presumed Credibility
or Remanded for Credibility Determinations ......................................... 10
II. BY ESTABLISHING A PRESUMPTION OF CREDIBILITY ON APPEAL IN THE ABSENCE OF ADVERSE CREDIBILITY DETERMINATIONS, THE REAL ID ACT RESOLVED THE PROBLEM PREVIOUSLY FACED BY THE FEDERAL APPELLATE COURTS ......................................................... 16
III. THE GOVERNMENT’S PROPOSED APPROACH WOULD UNRAVEL CONGRESS’S CAREFULLY CALIBRATED SCHEME AND REINSTATE THE DIFFICULTIES FACED BY FEDERAL APPELLATE COURTS PRIOR TO THE REAL
ID ACT .......................................................... 20
A. The Approach Urged by the Government Disregards Core Principles of Statutory Interpretation
................................................................... 21
B. This Erroneous Approach Would Deprive the Federal Appellate Courts
of the Useful Bright-Line Rule that Congress Established ............................... 24
C. The Pending Cases Illustrate Why the Government’s Approach is Wrong
................................................................... 26
","CONCLUSION 
For the foregoing reasons, this Court should affirm 
the judgments of the court of appeals regarding 
credibility determinations. 
 
Respectfully submitted, 
  
 
ELEANOR BARRETT 
JEAN GALBRAITH 
UNIVERSITY OF 
PENNSYLVANIA  
CAREY LAW SCHOOL 
    APPELLATE ADVOCACY 
CLINIC 
3501 Sansom Street 
Philadelphia, PA 19104 
(215) 746-7824  
 
 
ILANA H. EISENSTEIN 
  Counsel of Record 
PAUL D. SCHMITT 
JOHN WRAY 
DLA PIPER LLP (US) 
One Liberty Place 
1650 Market Street 
Suite 5000 
Philadelphia, PA 19103 
(215) 656-3351  
ilana.eisenstein@dlapiper.com",http://www.supremecourt.gov/DocketPDF/19/19-1155/165838/20210111124942249_Dai%20Amicus%20Brief%20FINAL%2001-11-2021.pdf,True,Affirm,5.0,yq2340
scotus_filing_46,"I. The Lower Court Misconstrued and Over- stated the First Amendment Burdens Pre- sented by the Loan-Repayment Limit ........ 5
A. The challenged law functions as a limit
on personal gifts aggregating over $250,000, not as a limit on candidate campaign spending................................ 5
B. The district court’s standing analysis relied on a material error .................... 8
II. Limiting Post-Election Payments that Per- sonally Enrich Candidates Serves Demon- strated Anti-Corruption Interests that the District Court Failed to Credit.................... 11
A. The interests advanced by the chal- lenged law are neither novel nor im- plausible .............................................. 11
B. The FEC provided ample evidence to substantiate the anti-corruption ob- jective of the loan-repayment limit ..... 17
C. The district court failed to pay defer- ence to Congress in an area of unique legislative expertise............................. 22","CONCLUSION 
 
The judgment of the district court should be sum-
marily reversed, and the case remanded to the district 
court with instructions to dismiss. 
Respectfully submitted, 
PA",http://www.supremecourt.gov/DocketPDF/21/21-12/186943/20210806160526624_08-06-2021%20CLC%20Amicus%20brief_FEC%20v.%20Cruz_FINAL.pdf,True,Reverse,4.0,yq2340
scotus_filing_46405,"I. The Third Circuit’s Fact-Bound Application Of
Settled Administrative Law Standards Presents
No Legal Question Warranting Review............ 17
A. This Case Is Even Less Worthy of
Certiorari than Its Predecessors. ................ 17
B. As the Government Acknowledges, No
Question of Statutory Interpretation Is
Presented. ..................................................... 19
II. This Court’s Intervention Is Unnecessary
Because The Agency Has All The Tools It Needs
To Fix Problems Of Its Own Making. ............... 24
A. The 2018 Quadrennial Review Now
Underway Is Not “Distorted” by the
Third Circuit’s Decision. .............................. 24
B. Further Backward-Looking Judicial
Review Is Unnecessary. ............................... 26
III. The Third Circuit’s Decision Is Correct. ........... 29","CONCLUSION 
The petitions for writs of certiorari should be 
denied.  
 
Respectfully submitted. 
 
An",http://www.supremecourt.gov/DocketPDF/19/19-1231/148228/20200721115425325_FCC%20v.%20Prometheus%20BIO%20July%2021%20as%20filed.pdf,True,Deny,5.0,yq2340
scotus_filing_46414,"I. Background......................................................... 3
II. To Determine Whether an Administrative Agency Engages in Arbitrary and
Capricious Decisionmaking, a Reviewing
Court Must Focus on the Clear Text of the Statute ................................................................ 6
III. If an Administrative Agency is Entitled to Judicial Deference When Imposing
Regulation, then it Follows that an
Agency Should Also be Accorded
Deference When Removing Regulation ........... 11
IV. When Congress Provides a Statutory
Backstop, the Courts Should Accord
Deference to Administrative Agencies’ Deregulatory Efforts ........................................ 17
V. The Consequences of Overly Strict
Judicial Review................................................. 20","CONCLUSION 
For the foregoing reasons, we join with Petition-
ers and ask this Court to reverse the Third Circuit’s 
ruling below. 
Respectfully submitted, 
 
La",http://www.supremecourt.gov/DocketPDF/19/19-1231/161576/20201123151624955_Phoenix%20Center%20Media%20Ownership%20Amicus%20Brief%20Final.pdf,True,Reverse,5.0,yq2340
scotus_filing_46419,"I. The Third Circuit’s interpretation of §202(h)
likely renders it unconstitutional .................... 5
A. The Third Circuit’s reading of §202(h)
likely violates the First Amendment .... 5
B. The Third Circuit’s reading of §202(h)
likely violates the nondelegation
doctrine ................................................... 9
C. The Third Circuit’s reading of §202(h)
likely violates the Fifth Amendment’s
equal protection principle .................... 14","CONCLUSION 
 
The Court should reverse the decision below.  
 
 
 
       Respectfully submitted,",http://www.supremecourt.gov/DocketPDF/19/19-1231/161572/20201123151040667_19-1231%20-1241%20tsac%20Southeastern%20Legal%20Foundation.pdf,True,Reverse,4.0,yq2340
scotus_filing_46421,"I. LOCAL MEDIA OWNERSHIP RULES MUST REFLECT THE REALITIES
OF THE MODERN MEDIA MARKETPLACE ........................................... 5
II. ANACHRONISTIC OWNERSHIP RULES POSE OBSTACLES TO THE PRODUCTION OF LOCAL NEWS PROGRAMMING AND EVEN THREATEN THE VIABILITY OF LOCAL TELEVISION STATIONS ............. 12
A. Outdated ownership rules impede broadcasters from achieving the
scale and scope necessary to succeed in increasingly competitive markets ................................................. 13
B. Advertising revenues are declining
even as the costs of producing local
news programming increase ................ 17
C. The ownership rule modifications
the Commission attempted to
make would have supported local broadcasters’ attempts to remain competitive in local media markets ................................................. 20
D. Real-world examples underscore
the importance of ownership rules
that facilitate, rather than impede, economies of scale and
scope ...................................................... 27
III. THE THIRD CIRCUIT IGNORED
THE DETRIMENTAL EFFECT OF
ITS DECISION ON OWNERSHIP OF BROADCAST OUTLETS BY WOMEN
AND MINORITIES...................................... 31","CONCLUSION 
 
For the foregoing reasons, the decision of the 
United States Court of Appeals for the Third Circuit 
should be reversed. 
Respectfully submitted, 
 
Mark J. Prak 
John Feore 
  Counsel of Record 
Jason Rademacher 
Julia C. Ambrose 
COOLEY LLP",http://www.supremecourt.gov/DocketPDF/19/19-1231/161570/20201123150647329_19-1231.19-1241%20Amici%20Curiae%20Brief.pdf,True,Reverse,5.0,yq2340
scotus_filing_46427,"I. Section 202(h) Places a Thumb on the Scale in
Favor of Freedom……..…….……………….…....6
A. The Divided Panel Ignored Section 202(h)’s
Plain Language………...…………………………8
B. This Court Should Not Rely on Any Deference
Doctrines…………………...…………………….10
C. Courts May Not Rewrite Statutes for Policy
Reasons …………………………………………..12
II. The 2-1 Panel Misapplied the APA Arbitrary
and Capricious Standard……………...………..15
III. The 2-1 Panel’s Frustration of Congress’s
Textual Commands Has Harmed Competition
and Hamstrung Innovation …………..…….….17
IV. This Court Should Reverse the Decision Below
on Narrow Straightforward Statutory
Interpretation Grounds ..…………………...….19","CONCLUSION 
For these reasons, this Court should reverse the 
judgment below.   
 
 
Respectfully submitted,  
 
 
 
Michael Pepson 
Counsel of Record 
Eric R. Bolinder 
AMERICANS FOR PROSPERITY FOUNDATION 
1310 N. Courthouse Road, Ste. 700 
Arlington, VA 22201 
 
Counsel for Amicus Curiae 
November 23, 2020",http://www.supremecourt.gov/DocketPDF/19/19-1231/161539/20201123133020436_19-1231%20and%2019-1241tsacAmericansForProsperityFoundation.pdf,True,Reverse,4.0,yq2340
